43295.0,433709.6660876418
43296.0,819834.0211858484
43297.0,811850.4752562649
43298.0,698609.8414759693
43299.0,762504.2914091502
43300.0,865315.6028893586
43301.0,858360.1520470245
43302.0,734369.0465593006
43303.0,581431.8584441481
43304.0,653099.4822777653
43305.0,647250.7779230884
43306.0,717028.3125642963
43307.0,780562.8634269726
43308.0,672306.1294677965
43309.0,596537.3448631982
43310.0,581499.339022441
43311.0,729178.3774741845
43312.0,468382.1723370218
43313.0,462743.7906754388
43314.0,873248.239096766
43315.0,777601.6005427052
43316.0,884547.7291389499
43317.0,673525.1424839514
43318.0,780461.9220147559
43319.0,770957.1871292416
43320.0,585967.4093549363
43321.0,576929.5599748564
43322.0,1110491.1087341562
43323.0,442798.949566539
43324.0,385008.58987250144
43325.0,387901.45298452675
43326.0,384435.17269907007
43327.0,229786.15279977754
43328.0,367844.07881308993
43329.0,286135.290464177
43330.0,178859.6677147384
43331.0,288992.64400560386
43332.0,268324.20789659384
43333.0,434755.07448587357
43334.0,481125.5727693606
43335.0,491555.8460032021
43336.0,488863.5813046808
43337.0,498536.76596569223
43338.0,511346.884782648
43339.0,222715.2694243862
43340.0,237219.76184047124
43341.0,841540.7647646947
43342.0,649927.7444097523
43343.0,608011.8140375615
43344.0,635014.9751573898
43345.0,641361.7079246909
43346.0,559285.4250927385
43347.0,427590.87432193407
43348.0,322456.26819465397
43349.0,635091.7141064864
43350.0,588276.5502521243
43351.0,622506.9524327646
43352.0,540386.9465471305
43353.0,226396.54532352884
43354.0,226396.54532352884
43355.0,422668.6623998706
43356.0,444211.0905366568
43357.0,394861.81903695053
43358.0,350711.35026228504
43359.0,304565.1199646162
43360.0,65758.37817417833
43361.0,20765.803633950312
43362.0,16439.59454354395
43363.0,19900.56181586894
43364.0,232362.8421467015
43365.0,567931.1124701008
43366.0,762849.1101024486
43367.0,1029606.2386241314
43368.0,293883.0440289898
43369.0,377780.73251305503
43370.0,288207.0812420584
43371.0,401628.0978738712
43372.0,334987.1093826334
43373.0,435596.45641517255
43374.0,390149.0046598883
43375.0,602041.4424029799
43376.0,667644.7244040292
43377.0,721050.9008654545
43378.0,720860.8155290403
43379.0,714409.2993461272
43380.0,666407.8848338708
43381.0,367488.27230892173
43382.0,789481.505073553
43383.0,653127.0610231783
43384.0,788840.0346191579
43385.0,884693.9864816124
43386.0,973659.5553609768
43387.0,982450.6880609443
43388.0,598975.269140185
43389.0,773103.2303229686
43390.0,739250.6366082912
43391.0,819420.8867367054
43392.0,808943.7628842972
43393.0,800184.6068588276
43394.0,831907.9831075906
43395.0,831907.9831075906
43396.0,1256822.8131649836
43397.0,278786.0418740564
43398.0,309332.30102861236
43399.0,358142.0537846336
43400.0,607560.9211801084
43401.0,441750.1711575682
43402.0,1929422.8736982115
43403.0,1346449.1908028622
43404.0,1422291.1676140663
43405.0,1526343.2710351497
43406.0,1578577.9133004635
43407.0,1335339.979814134
43408.0,762794.8570161429
43409.0,426257.90874350007
43410.0,346177.55780515686
43411.0,136352.78225218228
43412.0,293993.0209296502
43413.0,302875.867222817
43414.0,250265.171074429
43415.0,356345.7496558581
43416.0,601712.5562055261
43417.0,585193.0338274434
43418.0,204835.36006798875
43419.0,206788.23469346965
43420.0,204889.56904475577
43421.0,354274.0355130423
43422.0,340526.6371173779
43423.0,591710.9520505925
43424.0,340754.81390454224
43425.0,580036.7819143285
43426.0,582209.7367261888
43427.0,551786.9775261396
43428.0,401385.3308697335
43429.0,281205.53448161384
43430.0,326661.66604535945
43431.0,289555.60899263254
43432.0,1086749.559297443
43433.0,563303.819786268
43434.0,237410.52009062414
43435.0,1048566.4633176811
43436.0,1277065.483467769
43437.0,1250764.4635024827
43438.0,1035939.0419473669
43439.0,1112062.8973787245
43440.0,1085668.5359527243
43441.0,805801.3583625995
43442.0,843339.2585251135
43443.0,975351.2796327859
43444.0,818987.3004130381
43445.0,846112.0889126901
43446.0,658707.3751974059
43447.0,898697.6830294165
43448.0,887500.8015501505
43449.0,738966.3037770365
43450.0,787745.7176971966
43451.0,834258.90689318
43452.0,966597.3476231727
43453.0,902850.4023327577
43454.0,965202.4237714215
43455.0,946373.6032816186
43456.0,791830.3701166422
43457.0,782778.552814891
43458.0,725290.7061744225
43459.0,812780.6640731341
43460.0,591991.2969098844
43461.0,860911.5043037096
43462.0,736312.0368411791
43463.0,819713.8100419036
43464.0,900309.1362302253
43465.0,660053.6464810633
